board_size,epsilon,trial_number,steps,reward_for_white_player,reward_for_black_player
5,white,75,74,0,0
5,white,76,77,0,0
5,white,77,92,0,0
5,white,78,90,0,0
5,white,79,111,0,0
5,white,80,46,0,0
5,white,81,71,0,0
5,white,82,60,0,0
5,white,83,103,0,0
5,white,84,47,0,0
5,white,85,105,0,0
5,white,86,63,0,0
5,white,87,113,0,0
5,white,88,103,0,0
5,white,89,39,0,0
5,white,90,68,0,0
5,white,91,70,0,0
5,white,92,66,0,0
5,white,93,80,0,0
5,white,94,59,0,0
5,white,95,94,0,0
5,white,96,67,0,0
5,white,97,87,0,0
5,white,98,79,0,0
5,white,99,79,0,0
5,black,0,72,0,0
5,black,1,82,0,0
5,black,2,72,0,0
5,black,3,82,0,0
5,black,4,92,0,0
5,black,5,121,0,0
5,black,6,73,0,0
5,black,7,62,0,0
5,black,8,75,0,0
5,black,9,70,0,0
5,black,10,106,0,0
5,black,11,80,0,0
5,black,12,107,0,0
5,black,13,102,0,0
5,black,14,65,0,0
5,black,15,90,0,0
5,black,16,86,0,0
5,black,17,62,0,0
5,black,18,64,0,0
5,black,19,101,0,0
5,black,20,80,0,0
5,black,21,92,0,0
5,black,22,90,0,0
5,black,23,48,0,0
5,black,24,90,0,0
5,black,25,109,0,0
5,black,26,82,0,0
5,black,27,83,0,0
5,black,28,74,0,0
5,black,29,52,0,0
5,black,30,55,0,0
5,black,31,74,0,0
5,black,32,102,0,0
5,black,33,115,0,0
5,black,34,94,0,0
5,black,35,51,0,0
5,black,36,60,0,0
5,black,37,82,0,0
5,black,38,116,0,0
5,black,39,96,0,0
5,black,40,71,0,0
5,black,41,79,0,0
5,black,42,96,0,0
5,black,43,72,0,0
5,black,44,82,0,0
5,black,45,67,0,0
5,black,46,64,0,0
5,black,47,67,0,0
5,black,48,64,0,0
5,black,49,62,0,0
5,black,50,98,0,0
5,black,51,58,0,0
5,black,52,83,0,0
5,black,53,97,0,0
5,black,54,53,0,0
5,black,55,86,0,0
5,black,56,97,0,0
5,black,57,96,0,0
5,black,58,66,0,0
5,black,59,80,0,0
5,black,60,53,0,0
5,black,61,105,0,0
5,black,62,110,0,0
5,black,63,98,0,0
5,black,64,49,0,0
5,black,65,81,0,0
5,black,66,66,0,0
5,black,67,90,0,0
5,black,68,88,0,0
5,black,69,63,0,0
5,black,70,109,0,0
5,black,71,87,0,0
5,black,72,72,0,0
5,black,73,68,0,0
5,black,74,100,0,0
5,black,75,58,0,0
5,black,76,85,0,0
5,black,77,59,0,0
5,black,78,77,0,0
5,black,79,86,0,0
5,black,80,58,0,0
